Entity_ID:ID,Entity_Name,:Label,CreateTimeStamp,EFFDT,TERMDT,HashKey,Version,Status,name,resource_type,unique_id,package_name,root_path,path,original_file_path,description,meta,docs,patch_path,created_at
`5M8TKQFVM4FV465M0CUU828JSJ`,`convert_datetime`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5M8TKQFVM4FV465M0CUU828JSJ`,`1`,`I`,`convert_datetime`,`macro`,`macro.dbt.convert_datetime`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\etc\\datetime.sql`,`macros\\etc\\datetime.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`MH33ASISVN5E8TNAD48HF7QN1`,`dates_in_range`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`MH33ASISVN5E8TNAD48HF7QN1`,`1`,`I`,`dates_in_range`,`macro`,`macro.dbt.dates_in_range`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\etc\\datetime.sql`,`macros\\etc\\datetime.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`7PQQ93QDSI676SG008LI1F65E4`,`partition_range`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`7PQQ93QDSI676SG008LI1F65E4`,`1`,`I`,`partition_range`,`macro`,`macro.dbt.partition_range`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\etc\\datetime.sql`,`macros\\etc\\datetime.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`3M4TUNS47D2DFK2VMLPAM7K9PM`,`py_current_timestring`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3M4TUNS47D2DFK2VMLPAM7K9PM`,`1`,`I`,`py_current_timestring`,`macro`,`macro.dbt.py_current_timestring`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\etc\\datetime.sql`,`macros\\etc\\datetime.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`2VR5MNU1MN5J3MB45MA44D2K6T`,`statement`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2VR5MNU1MN5J3MB45MA44D2K6T`,`1`,`I`,`statement`,`macro`,`macro.dbt.statement`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\etc\\statement.sql`,`macros\\etc\\statement.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`4K1N7FEGRQH0FAFB0V0BMB5FMU`,`noop_statement`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4K1N7FEGRQH0FAFB0V0BMB5FMU`,`1`,`I`,`noop_statement`,`macro`,`macro.dbt.noop_statement`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\etc\\statement.sql`,`macros\\etc\\statement.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`7HMUNP82ARR97S3085JUISI7IF`,`run_query`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`7HMUNP82ARR97S3085JUISI7IF`,`1`,`I`,`run_query`,`macro`,`macro.dbt.run_query`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\etc\\statement.sql`,`macros\\etc\\statement.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`1E6875KS9ADLTEI4G3QAP8TJBU`,`default__test_accepted_values`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1E6875KS9ADLTEI4G3QAP8TJBU`,`1`,`I`,`default__test_accepted_values`,`macro`,`macro.dbt.default__test_accepted_values`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\generic_test_sql\\accepted_values.sql`,`macros\\generic_test_sql\\accepted_values.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`2V3P7GELKUQ4GKCIBERI2STBTE`,`default__test_not_null`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2V3P7GELKUQ4GKCIBERI2STBTE`,`1`,`I`,`default__test_not_null`,`macro`,`macro.dbt.default__test_not_null`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\generic_test_sql\\not_null.sql`,`macros\\generic_test_sql\\not_null.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`2LC7M7CBAG3D4OOHNTKSMHS73B`,`default__test_relationships`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2LC7M7CBAG3D4OOHNTKSMHS73B`,`1`,`I`,`default__test_relationships`,`macro`,`macro.dbt.default__test_relationships`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\generic_test_sql\\relationships.sql`,`macros\\generic_test_sql\\relationships.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`1R9TT9SMJFM0JMECV3A8KO0VIL`,`default__test_unique`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1R9TT9SMJFM0JMECV3A8KO0VIL`,`1`,`I`,`default__test_unique`,`macro`,`macro.dbt.default__test_unique`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\generic_test_sql\\unique.sql`,`macros\\generic_test_sql\\unique.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`47KT0P1OARO2G92HU2J46GB6M8`,`generate_alias_name`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`47KT0P1OARO2G92HU2J46GB6M8`,`1`,`I`,`generate_alias_name`,`macro`,`macro.dbt.generate_alias_name`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\get_custom_name\\get_custom_alias.sql`,`macros\\get_custom_name\\get_custom_alias.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`2GAMLAQ4P378KQDK9J21AGM6PV`,`default__generate_alias_name`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2GAMLAQ4P378KQDK9J21AGM6PV`,`1`,`I`,`default__generate_alias_name`,`macro`,`macro.dbt.default__generate_alias_name`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\get_custom_name\\get_custom_alias.sql`,`macros\\get_custom_name\\get_custom_alias.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`2MAV2BK3737ISODL7852S18GPA`,`generate_database_name`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2MAV2BK3737ISODL7852S18GPA`,`1`,`I`,`generate_database_name`,`macro`,`macro.dbt.generate_database_name`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\get_custom_name\\get_custom_database.sql`,`macros\\get_custom_name\\get_custom_database.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`5HP4EDNSJNE6EF4J5IMC53HJP`,`default__generate_database_name`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5HP4EDNSJNE6EF4J5IMC53HJP`,`1`,`I`,`default__generate_database_name`,`macro`,`macro.dbt.default__generate_database_name`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\get_custom_name\\get_custom_database.sql`,`macros\\get_custom_name\\get_custom_database.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`12P5T9I7SHF09824FLDE12OL43`,`generate_schema_name`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`12P5T9I7SHF09824FLDE12OL43`,`1`,`I`,`generate_schema_name`,`macro`,`macro.dbt.generate_schema_name`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\get_custom_name\\get_custom_schema.sql`,`macros\\get_custom_name\\get_custom_schema.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5515249`
`534STH4P6Q9E4J5BEMD7SEORTA`,`default__generate_schema_name`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`534STH4P6Q9E4J5BEMD7SEORTA`,`1`,`I`,`default__generate_schema_name`,`macro`,`macro.dbt.default__generate_schema_name`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\get_custom_name\\get_custom_schema.sql`,`macros\\get_custom_name\\get_custom_schema.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`32V1PJPIFDH84FQTG2QSRRJKU2`,`generate_schema_name_for_env`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`32V1PJPIFDH84FQTG2QSRRJKU2`,`1`,`I`,`generate_schema_name_for_env`,`macro`,`macro.dbt.generate_schema_name_for_env`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\get_custom_name\\get_custom_schema.sql`,`macros\\get_custom_name\\get_custom_schema.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`182Q411SA29UGHAV6HTB8P3LVD`,`set_sql_header`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`182Q411SA29UGHAV6HTB8P3LVD`,`1`,`I`,`set_sql_header`,`macro`,`macro.dbt.set_sql_header`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\configs.sql`,`macros\\materializations\\configs.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`6GJSQ0MRF3PITLN506P2J4TLKN`,`should_full_refresh`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6GJSQ0MRF3PITLN506P2J4TLKN`,`1`,`I`,`should_full_refresh`,`macro`,`macro.dbt.should_full_refresh`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\configs.sql`,`macros\\materializations\\configs.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`GPQ595DHKCC6HAUCON8H7VTSO`,`should_store_failures`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`GPQ595DHKCC6HAUCON8H7VTSO`,`1`,`I`,`should_store_failures`,`macro`,`macro.dbt.should_store_failures`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\configs.sql`,`macros\\materializations\\configs.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`54FOLQ4CIV7CKFTK5HJP064HC4`,`run_hooks`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`54FOLQ4CIV7CKFTK5HJP064HC4`,`1`,`I`,`run_hooks`,`macro`,`macro.dbt.run_hooks`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\hooks.sql`,`macros\\materializations\\hooks.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`659304IC5KBOQF3I3JUH25C513`,`make_hook_config`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`659304IC5KBOQF3I3JUH25C513`,`1`,`I`,`make_hook_config`,`macro`,`macro.dbt.make_hook_config`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\hooks.sql`,`macros\\materializations\\hooks.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`6K5ARVTN1FMLOOI8O8TEBVULH7`,`before_begin`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6K5ARVTN1FMLOOI8O8TEBVULH7`,`1`,`I`,`before_begin`,`macro`,`macro.dbt.before_begin`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\hooks.sql`,`macros\\materializations\\hooks.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`3O42CH5FSRD9MS1VM7CPSOUIP8`,`in_transaction`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3O42CH5FSRD9MS1VM7CPSOUIP8`,`1`,`I`,`in_transaction`,`macro`,`macro.dbt.in_transaction`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\hooks.sql`,`macros\\materializations\\hooks.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`46EF65PLB7PE76BKPBE2H3UHP0`,`after_commit`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`46EF65PLB7PE76BKPBE2H3UHP0`,`1`,`I`,`after_commit`,`macro`,`macro.dbt.after_commit`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\hooks.sql`,`macros\\materializations\\hooks.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`66RUVGUISHQPKFOS1A3H2BF87O`,`get_quoted_csv`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`66RUVGUISHQPKFOS1A3H2BF87O`,`1`,`I`,`get_quoted_csv`,`macro`,`macro.dbt.get_quoted_csv`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\column_helpers.sql`,`macros\\materializations\\models\\incremental\\column_helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`4H7CHBMK5LDAK6O5OOQ63C255U`,`diff_columns`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4H7CHBMK5LDAK6O5OOQ63C255U`,`1`,`I`,`diff_columns`,`macro`,`macro.dbt.diff_columns`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\column_helpers.sql`,`macros\\materializations\\models\\incremental\\column_helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`7M19IUOL4GE6OLUFQII33JBQ6O`,`diff_column_data_types`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`7M19IUOL4GE6OLUFQII33JBQ6O`,`1`,`I`,`diff_column_data_types`,`macro`,`macro.dbt.diff_column_data_types`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\column_helpers.sql`,`macros\\materializations\\models\\incremental\\column_helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5671551`
`M4OUVGMV580A5SFALM8CSIGK1`,`materialization_incremental_default`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`M4OUVGMV580A5SFALM8CSIGK1`,`1`,`I`,`materialization_incremental_default`,`macro`,`macro.dbt.materialization_incremental_default`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\incremental.sql`,`macros\\materializations\\models\\incremental\\incremental.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`BNSRH2B7J95GQID8VMDN2KMHC`,`is_incremental`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`BNSRH2B7J95GQID8VMDN2KMHC`,`1`,`I`,`is_incremental`,`macro`,`macro.dbt.is_incremental`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\is_incremental.sql`,`macros\\materializations\\models\\incremental\\is_incremental.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`4OD74DBKTESFBA7HEEIMO6ERA5`,`get_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4OD74DBKTESFBA7HEEIMO6ERA5`,`1`,`I`,`get_merge_sql`,`macro`,`macro.dbt.get_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\merge.sql`,`macros\\materializations\\models\\incremental\\merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`5M74351E5QPP6T1VJR0J42KU6D`,`default__get_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5M74351E5QPP6T1VJR0J42KU6D`,`1`,`I`,`default__get_merge_sql`,`macro`,`macro.dbt.default__get_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\merge.sql`,`macros\\materializations\\models\\incremental\\merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`6D50M55RMN8ICGUC7T9K77HS4F`,`get_delete_insert_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6D50M55RMN8ICGUC7T9K77HS4F`,`1`,`I`,`get_delete_insert_merge_sql`,`macro`,`macro.dbt.get_delete_insert_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\merge.sql`,`macros\\materializations\\models\\incremental\\merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`1U2FF0KAMK5GDEOFQ2F2P0JEHA`,`default__get_delete_insert_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1U2FF0KAMK5GDEOFQ2F2P0JEHA`,`1`,`I`,`default__get_delete_insert_merge_sql`,`macro`,`macro.dbt.default__get_delete_insert_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\merge.sql`,`macros\\materializations\\models\\incremental\\merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`6IV9LL2ABPTSLNUOC2RUP2T8DH`,`get_insert_overwrite_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6IV9LL2ABPTSLNUOC2RUP2T8DH`,`1`,`I`,`get_insert_overwrite_merge_sql`,`macro`,`macro.dbt.get_insert_overwrite_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\merge.sql`,`macros\\materializations\\models\\incremental\\merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`38V47SPA8JQUTDO0GIDDPQ1IIC`,`default__get_insert_overwrite_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`38V47SPA8JQUTDO0GIDDPQ1IIC`,`1`,`I`,`default__get_insert_overwrite_merge_sql`,`macro`,`macro.dbt.default__get_insert_overwrite_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\merge.sql`,`macros\\materializations\\models\\incremental\\merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5827742`
`6V56AQ4H3HFJTV1B0HGOG7DPSM`,`incremental_validate_on_schema_change`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6V56AQ4H3HFJTV1B0HGOG7DPSM`,`1`,`I`,`incremental_validate_on_schema_change`,`macro`,`macro.dbt.incremental_validate_on_schema_change`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5983982`
`36EK3109NJ8PC3GSC97AQAB16K`,`check_for_schema_changes`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`36EK3109NJ8PC3GSC97AQAB16K`,`1`,`I`,`check_for_schema_changes`,`macro`,`macro.dbt.check_for_schema_changes`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5983982`
`2FQ18BNNOI9EGH8QG8MRKHT151`,`sync_column_schemas`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2FQ18BNNOI9EGH8QG8MRKHT151`,`1`,`I`,`sync_column_schemas`,`macro`,`macro.dbt.sync_column_schemas`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.5983982`
`3138KJ4S3EFQFALA8G564GIESA`,`process_schema_changes`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3138KJ4S3EFQFALA8G564GIESA`,`1`,`I`,`process_schema_changes`,`macro`,`macro.dbt.process_schema_changes`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,`macros\\materializations\\models\\incremental\\on_schema_change.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6054075`
`6UKDKEEMR8NV53SKAT8RMNP5RM`,`get_create_table_as_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6UKDKEEMR8NV53SKAT8RMNP5RM`,`1`,`I`,`get_create_table_as_sql`,`macro`,`macro.dbt.get_create_table_as_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\table\\create_table_as.sql`,`macros\\materializations\\models\\table\\create_table_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6054075`
`5USABMQIKIC724LDH7HOJV6RTI`,`default__get_create_table_as_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5USABMQIKIC724LDH7HOJV6RTI`,`1`,`I`,`default__get_create_table_as_sql`,`macro`,`macro.dbt.default__get_create_table_as_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\table\\create_table_as.sql`,`macros\\materializations\\models\\table\\create_table_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6054075`
`1NBL4CNEIK3J8QHUJLM3KFSMMR`,`create_table_as`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1NBL4CNEIK3J8QHUJLM3KFSMMR`,`1`,`I`,`create_table_as`,`macro`,`macro.dbt.create_table_as`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\table\\create_table_as.sql`,`macros\\materializations\\models\\table\\create_table_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6054075`
