SRC_Entity_ID;SRC_Entity_HashKey;SRC_Entity_Type;TGT_Enity_ID;TGT_Entity_Type;TGT_Entity_HASKEY;Entity_Relationship_Type;CreateTimeStamp;EFFDT;TERMDT;HashKey;Version;Status
Snowflake~DEFAULT~DEFAULT~RS-2~66~status;67V93IA6E2C0M13RH4KI4UJFRO;Column;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_1~STATUS;Column;41ENJR9R2CA84TEE6HSO3R5S31;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;3M9PND3UOA90ULPIIJTRFV77O7;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30_2~AMOUNT;53N2HUMURUC65OA7CFG260BS96;Column;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_2~AMOUNT;Column;782J1KRSVV7P7Q3IQ413G0TDLD;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;5OAU01MBM776LG4UDHF2STOC1G;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~9~order_id;76HBRKNBGS5832OB82LSSJKPKJ;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;29OGM3HTPUIT4829UMCHB0JMIP;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~10~customer_id;5I16H4G6LT8QOP7CESOJ2LT0KC;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;7M5M65LKQHK5IGTCJ1FQFK1IH3;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~11~order_date;38JJOSEQD6FESFBBGUA0L1F83R;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;2PTVIKSNPU5C7BFCFIOM45JIV0;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~15~*;6QD07BDGMTIA3PD677EL9FE8AG;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;3NE276NUHFO4KVNVJAI1BMHA18;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~*;4NNFSUNSI94T7ETIKKR0FFCPKN;Column;Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16~*;Column;2HDMETLVDLNS1KDDJ4S1AEPBPV;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;2OTRL1IOQ4V5UMQFQTPFIJME0I;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~25~order_id;4M4TBNNN0NG1FO5CJP3UTUF7A2;Column;Snowflake~DEFAULT~DEFAULT~RS-2~30~*;Column;50017P9ARCJHJLIKKDAGCQV2UQ;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;1DHESA784TL7RIIFIHUFG3OJH0;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~26~status;1TK90LHSUGQ2U3G3QI6M984J0Q;Column;Snowflake~DEFAULT~DEFAULT~RS-2~30~*;Column;50017P9ARCJHJLIKKDAGCQV2UQ;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;2JRRS4T7GKCALRKL6FMLNBNLRA;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~27~amount;JMEJQISNS3MKLLB3S8VJQQN5V;Column;Snowflake~DEFAULT~DEFAULT~RS-2~30~*;Column;50017P9ARCJHJLIKKDAGCQV2UQ;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;73PSVQ7ARP5URGB1MK0HBA86FH;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~31~*;1DM3DM9P1AIB7M77O3BLACGJIU;Column;Snowflake~DEFAULT~DEFAULT~RS-2~30~*;Column;50017P9ARCJHJLIKKDAGCQV2UQ;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;H6CGNUI4KBJ8KATB3VE2T8906;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30~*;50017P9ARCJHJLIKKDAGCQV2UQ;Column;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32~*;Column;2LT58GPP23UV2LSAGT6AQ6H5JP;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;4NND9GBI1D6LVCNC6CCQ76UG4D;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_0~ORDER_ID;U0TGNJS50NIOV89E01DD9V2B2;Column;Snowflake~DEFAULT~DEFAULT~RS-3~35~order_id;Column;6E502SGQMK9DMJJCSUNT56QDLP;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;54HILE0C4NEDVGKFI9R9QQ93NU;1;I
Snowflake~DEFAULT~DEFAULT~SUM~39~sum;41MV5VEHNOJ2H70KF0NAFV6IF9;Column;Snowflake~DEFAULT~DEFAULT~RS-3~36~amount;Column;9TTHLRGUFBM2KTDJFD2HRVL67;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;2JDOEB4FIETTPRNC7NE3OKAN0P;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~42~case-when;28NGBNL3B6J8NHVEDQ9LR86EEU;Column;Snowflake~DEFAULT~DEFAULT~SUM~39~sum;Column;41MV5VEHNOJ2H70KF0NAFV6IF9;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;K0VPCNA0QHVGNRRJOM30SV7DF;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_2~AMOUNT;782J1KRSVV7P7Q3IQ413G0TDLD;Column;Snowflake~DEFAULT~DEFAULT~CASE-WHEN~42~case-when;Column;28NGBNL3B6J8NHVEDQ9LR86EEU;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;45SFP9V0HNN1KEU3ISPS8RG1P5;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~48~order_id;7TSUG3H44OI8RJ4KL3DPSQVH6H;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~56~order_id;Column;38AEMHRF1VFLPVG1RIB16BIPBK;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;SR38GTIFF7ROMAPLC099TF9LS;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~49~customer_id;U3ULB0T6D8NL43RAAR85DFQ67;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~57~customer_id;Column;65K6EPF9AQK6G258VEUG0HT8FJ;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;1P1FR06J7ADHPSR70CST6BLD2M;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~50~order_date;14J4QCR8QQDC11Q09HFNGDF0AB;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~58~order_date;Column;5KRP9FSEKU9JRRM95GNGV3920;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;5733S6NSLV4USKHN2DVDNU6U4E;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~51~amount;422VKOTDN3TUT1UP813DDQAGH5;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~59~amount;Column;7TDU7NK8SIFJJKBJ54FO1CEOEF;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;6JU6HLRHOH2B57T4N7UU8F16JG;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~56~order_id;38AEMHRF1VFLPVG1RIB16BIPBK;Column;Snowflake~DEFAULT~DEFAULT~RS-5~62~order_id;Column;2O4EGK34Q105V2DDIL3EQFMIGT;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;7M7HHB1BFR75KD7BJ01BGADEEA;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~57~customer_id;65K6EPF9AQK6G258VEUG0HT8FJ;Column;Snowflake~DEFAULT~DEFAULT~RS-5~63~customer_id;Column;4Q6G6VK62MS83L8D5SS9QE0MH9;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;1NLGO4F9A0APDI1Q4N2N8S5DEE;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~58~order_date;5KRP9FSEKU9JRRM95GNGV3920;Column;Snowflake~DEFAULT~DEFAULT~RS-5~64~order_date;Column;5Q0LT79DKGOP4G87H5H2RJMVOV;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;3E0HKP870EFLEPATE0RCC06SJ0;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~59~amount;7TDU7NK8SIFJJKBJ54FO1CEOEF;Column;Snowflake~DEFAULT~DEFAULT~RS-5~65~amount;Column;35HG5C76R5I0D0SSRRHG0OGP3P;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;6MRJ1QO1UOLOG06AFLCR8H5HAR;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~35~order_id;6E502SGQMK9DMJJCSUNT56QDLP;Column;Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~44~order_id;Column;4215DHR1490L50U3SGAFH8QBC2;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;2E9DNAQQ608IPVP2MNMCQTHLMG;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~36~amount;9TTHLRGUFBM2KTDJFD2HRVL67;Column;Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~45~amount;Column;81DUM9DNUDG2H320NBQ1S651C;Column_CONNECT_TO_Column;20230801172340;20230801172340;99991231000000;3J5HQCUV7AHUBKV5BH5HQJKE18;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS;4MRQBC9S5G1PATILTVJTKIN639;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~15~*;Column;6QD07BDGMTIA3PD677EL9FE8AG;Table_HAS_Column;20230801172340;20230801172340;99991231000000;32AK7MGT6HE1QDO8MMKCG657UT;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS;4MRQBC9S5G1PATILTVJTKIN639;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~10~customer_id;Column;5I16H4G6LT8QOP7CESOJ2LT0KC;Table_HAS_Column;20230801172340;20230801172340;99991231000000;6VTR2P8E5H290499QEH37UM0O4;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS;4MRQBC9S5G1PATILTVJTKIN639;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~11~order_date;Column;38JJOSEQD6FESFBBGUA0L1F83R;Table_HAS_Column;20230801172340;20230801172340;99991231000000;6715M96QV14462R58T7U8MUP18;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS;4MRQBC9S5G1PATILTVJTKIN639;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~9~order_id;Column;76HBRKNBGS5832OB82LSSJKPKJ;Table_HAS_Column;20230801172340;20230801172340;99991231000000;251QQO6L230CK005M12L5JQC1V;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~31~*;Column;1DM3DM9P1AIB7M77O3BLACGJIU;Table_HAS_Column;20230801172340;20230801172340;99991231000000;7O4GI8GODJV5R8NO63V3AMDU2R;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~27~amount;Column;JMEJQISNS3MKLLB3S8VJQQN5V;Table_HAS_Column;20230801172340;20230801172340;99991231000000;1O9D197V9DGQ6IPG7HKCBNTO7;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~25~order_id;Column;4M4TBNNN0NG1FO5CJP3UTUF7A2;Table_HAS_Column;20230801172340;20230801172340;99991231000000;376CDB842QA7TK06K2M5LB63OL;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~26~status;Column;1TK90LHSUGQ2U3G3QI6M984J0Q;Table_HAS_Column;20230801172340;20230801172340;99991231000000;7JK4L3IDU9RLHN9VF622M54QUA;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~1~RelationRows;Column;5OHQ1KS5I1MF0RNA2HKA3KD15M;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;4O1FJV5E00V6BOGMOR3U26UOON;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~59~amount;Column;7TDU7NK8SIFJJKBJ54FO1CEOEF;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;4ECB7TQ1IKUEBLTB8BGN3KUJ1H;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~57~customer_id;Column;65K6EPF9AQK6G258VEUG0HT8FJ;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;OLNMDAUJQHKQED0L1I015EQRO;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~58~order_date;Column;5KRP9FSEKU9JRRM95GNGV3920;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;4N9G9VBNKF89DP60530GQBKM4D;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~56~order_id;Column;38AEMHRF1VFLPVG1RIB16BIPBK;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;4OO9CTFQB10NDR1RIJGEB2NQG9;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1;39QBLHGLOSORL2TAQ7DLUU81F8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16~*;Column;2HDMETLVDLNS1KDDJ4S1AEPBPV;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;H5OO8RHAB1TFFD54JEPG6U925;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1;39QBLHGLOSORL2TAQ7DLUU81F8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_1~CUSTOMER_ID;Column;6TEG0C1NJS6EVCDLU7SVL66DTF;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;59D77KA78M2U4S0NEUPL3E8Q1A;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1;39QBLHGLOSORL2TAQ7DLUU81F8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_2~ORDER_DATE;Column;12ME4J7A58P4L7DUFRO05RDH4I;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;7ST07FL2RPR7C5BIU5HFBHRR2M;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1;39QBLHGLOSORL2TAQ7DLUU81F8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_0~ORDER_ID;Column;4Q1DDAA5JDA2OP823CVUUTRB1N;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;23VC5CLM60BEQOA8VRQ6JLHK5A;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1;20JF8QI4MEQJ9MJ86MCFO05C25;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~45~amount;Column;81DUM9DNUDG2H320NBQ1S651C;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;621UTS2B0K17UCJVQI41QIQGAF;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1;20JF8QI4MEQJ9MJ86MCFO05C25;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~44~order_id;Column;4215DHR1490L50U3SGAFH8QBC2;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;3QC4GOQI44SRO9TQL1B7IFV6FN;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;JMIF9IHQ5966DOKT2JBA2UBT8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32~*;Column;2LT58GPP23UV2LSAGT6AQ6H5JP;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;3NMCVE57FODJUUIQN1N7QQJB7E;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;JMIF9IHQ5966DOKT2JBA2UBT8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_2~AMOUNT;Column;782J1KRSVV7P7Q3IQ413G0TDLD;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;50BAA8OR7I6F3FE53F96BVV04O;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;JMIF9IHQ5966DOKT2JBA2UBT8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_0~ORDER_ID;Column;U0TGNJS50NIOV89E01DD9V2B2;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;7FUQ2H5IO9KUD4F3A5G4RTF5LF;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;JMIF9IHQ5966DOKT2JBA2UBT8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_1~STATUS;Column;41ENJR9R2CA84TEE6HSO3R5S31;With_cte_HAS_Column;20230801172340;20230801172340;99991231000000;5AL1EE2UCJI0717SFQCG3HJUBJ;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;1J1I81E3VPF1TKP45P1NVH64AR;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~14_1~CUSTOMER_ID;Column;5IQG1H5CVMMQMCCP0P525EK9AK;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6769S9R5TPE6I22IEJJMMF1C1P;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~14_2~ORDER_DATE;Column;7T2TBOHML59F2PK783Q9IK47BN;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6AC20TMUO1RP4KLQNP0I0GHSF5;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~67~order_id;Column;6AL33404AENKKKAFR3QTRFI4HO;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;2CKAKU49R9FPF4GUH8E46UKTGU;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~30~*;Column;50017P9ARCJHJLIKKDAGCQV2UQ;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;LBB6BSBHJR46H91JC1CF6CFJV;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~30_2~AMOUNT;Column;53N2HUMURUC65OA7CFG260BS96;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;5FBHE4RTVRTDN243FL4JAMDKP3;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~30_0~ORDER_ID;Column;427381TN0R2E9M16L69EJHDC6R;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6M42VDLFL23USUM5E69MURS0KU;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~66~status;Column;67V93IA6E2C0M13RH4KI4UJFRO;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;12O28TUFUS4Q4VUK16FTEBCMLD;1;I
Snowflake~DEFAULT~DEFAULT~RS-3;2MG4KALOMJVPIVI3BB67QP73CJ;Select_list;Snowflake~DEFAULT~DEFAULT~RS-3~36~amount;Column;9TTHLRGUFBM2KTDJFD2HRVL67;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;2Q58DF1N6URR0L2OK24BKCTQ5Q;1;I
Snowflake~DEFAULT~DEFAULT~RS-3;2MG4KALOMJVPIVI3BB67QP73CJ;Select_list;Snowflake~DEFAULT~DEFAULT~RS-3~35~order_id;Column;6E502SGQMK9DMJJCSUNT56QDLP;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;67PQS2VKJTVQUNH30UKS07OQ4;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~46~RelationRows;Column;6R6Q1PRPTD36H7NN3K76O1RT3J;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;4CTUFVUOEF9HS0KJFAQFI93VK4;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~51~amount;Column;422VKOTDN3TUT1UP813DDQAGH5;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;5P5N0JSSAMUBE2TTDKBCI3GMUL;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~49~customer_id;Column;U3ULB0T6D8NL43RAAR85DFQ67;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;36GHIDKT3P3ODKF9G88UNTINM7;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~50~order_date;Column;14J4QCR8QQDC11Q09HFNGDF0AB;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6T3MA3VQ7FANJQGCG52Q60C08P;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~48~order_id;Column;7TSUG3H44OI8RJ4KL3DPSQVH6H;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;482OU5EK41UPL46K1NDD1PV6MF;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~60~RelationRows;Column;22ULKOL0J3ISMF2GLC0FVP55B9;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;70RK786NNRUVP96FC613E6G76I;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~65~amount;Column;35HG5C76R5I0D0SSRRHG0OGP3P;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6MN0F6H741E7NKH1EJR36S1LN3;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~63~customer_id;Column;4Q6G6VK62MS83L8D5SS9QE0MH9;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;5IUR3CBEB69MOH0GKGCQOKGTQ0;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~64~order_date;Column;5Q0LT79DKGOP4G87H5H2RJMVOV;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;4CPNJOHRVHIOI25GVQ0KL6VDLF;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~62~order_id;Column;2O4EGK34Q105V2DDIL3EQFMIGT;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;OU9TNM5MAVFOL0G5O77O7AAF;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;6DJ5RJRBLDEURM05Q9UC14SL2A;Function;Snowflake~DEFAULT~DEFAULT~CASE-WHEN~42~case-when;Column;28NGBNL3B6J8NHVEDQ9LR86EEU;Function_HAS_Column;20230801172340;20230801172340;99991231000000;JSMDLKQN51PA6GEMMI12NJ4FN;1;I
Snowflake~DEFAULT~DEFAULT~COALESCE;6G2NBASI16M64VPIL93BUVUVMN;Function;Snowflake~DEFAULT~DEFAULT~COALESCE~54~coalesce;Column;3ICGVKAEMSGVLHJUL8PVQFTAD0;Function_HAS_Column;20230801172340;20230801172340;99991231000000;6IE3KD0KN4CDTUBR6MBJ6ATNF0;1;I
Snowflake~DEFAULT~DEFAULT~SUM;2I6JF92HSLT1BTFS5477LAJLOG;Function;Snowflake~DEFAULT~DEFAULT~SUM~39~sum;Column;41MV5VEHNOJ2H70KF0NAFV6IF9;Function_HAS_Column;20230801172340;20230801172340;99991231000000;5C6CL6FPMDCEITCULF4BT47G96;1;I
Snowflake~ANALYTICS;M1DQ9IN95AN7LIVS5AQJRVSC8;Database;Snowflake~ANALYTICS~DBT_GGITHIRI;Schema;6OJ1RV0RECF7TMUI7K8HU8UG0K;Database_HAS_Schema;20230801172340;20230801172340;99991231000000;479PQ45771QGJNRB4CVDKJ0NEH;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI;6OJ1RV0RECF7TMUI7K8HU8UG0K;Schema;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS;Table;4MRQBC9S5G1PATILTVJTKIN639;Schema_HAS_Table;20230801172340;20230801172340;99991231000000;2NJLDVG8KTFFVJEMSU3JAFO11F;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI;6OJ1RV0RECF7TMUI7K8HU8UG0K;Schema;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;Table;7JM8O7SKFJIHFCRP7AV24ESSQR;Schema_HAS_Table;20230801172340;20230801172340;99991231000000;4I3SSUFB41JIB2D5A3EVV6H520;1;I
