Entity_ID;HashKey;EntityHashKey;Attribute;Value;CreateTimeStamp;EFFDT;TERMDT;Version;Status
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16~*;1K8K50GBB4MHNORC26Q8E4NE82;2HDMETLVDLNS1KDDJ4S1AEPBPV;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_1~CUSTOMER_ID;4JOI1P3FCBP80CM710NQ40L20A;6TEG0C1NJS6EVCDLU7SVL66DTF;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_2~ORDER_DATE;7HC0IUML9E5LU5OKKI83LGMFI8;12ME4J7A58P4L7DUFRO05RDH4I;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_0~ORDER_ID;11F33LK36TBB6J7NIVJT85M9TC;4Q1DDAA5JDA2OP823CVUUTRB1N;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~45~amount;7M9F6BI6NQHRSAA4RP9VTLPU7Q;81DUM9DNUDG2H320NBQ1S651C;coordinate;[{"hashCode":"0","x":12,"y":9},{"hashCode":"0","x":12,"y":68}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~44~order_id;5KSO4KL1HGCDLAT3SOMA9BSSI9;4215DHR1490L50U3SGAFH8QBC2;coordinate;[{"hashCode":"0","x":11,"y":9},{"hashCode":"0","x":11,"y":17}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32~*;435NT3BP0UNT81TOL7DJ7I2HJ1;2LT58GPP23UV2LSAGT6AQ6H5JP;coordinate;[{"hashCode":"0","x":6,"y":12},{"hashCode":"0","x":6,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_2~AMOUNT;B06MQ15AKS8JSES7K3I73E0FA;782J1KRSVV7P7Q3IQ413G0TDLD;coordinate;[{"hashCode":"0","x":6,"y":12},{"hashCode":"0","x":6,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_0~ORDER_ID;6NHBBC4H4HRI9UBIU09HLUI187;U0TGNJS50NIOV89E01DD9V2B2;coordinate;[{"hashCode":"0","x":6,"y":12},{"hashCode":"0","x":6,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_1~STATUS;5LTTN4QKHMBTAKCAQUBVSH8L9B;41ENJR9R2CA84TEE6HSO3R5S31;coordinate;[{"hashCode":"0","x":6,"y":12},{"hashCode":"0","x":6,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~*;7ONB98FBLSR82SOUHJIBU1VRDN;4NNFSUNSI94T7ETIKKR0FFCPKN;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_1~CUSTOMER_ID;25M33I3A33EMA4O62N5PLRP9Q5;5IQG1H5CVMMQMCCP0P525EK9AK;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_2~ORDER_DATE;HTIMP0OBA1U3QV2SOI23MV5B3;7T2TBOHML59F2PK783Q9IK47BN;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~67~order_id;1V15MU03FEPNKS2DBRRDSPKJVH;6AL33404AENKKKAFR3QTRFI4HO;coordinate;[{"hashCode":"0","x":21,"y":9},{"hashCode":"0","x":21,"y":24}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30~*;3FQMDV476OAGM22CCJBS8V8N3N;50017P9ARCJHJLIKKDAGCQV2UQ;coordinate;[{"hashCode":"0","x":6,"y":12},{"hashCode":"0","x":6,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30_2~AMOUNT;105JGGI3VU9D2IH11G9QRLTML1;53N2HUMURUC65OA7CFG260BS96;coordinate;[{"hashCode":"0","x":6,"y":12},{"hashCode":"0","x":6,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30_0~ORDER_ID;20KPAKGM792V6TUAUA6BKEOBS3;427381TN0R2E9M16L69EJHDC6R;coordinate;[{"hashCode":"0","x":6,"y":12},{"hashCode":"0","x":6,"y":13}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~66~status;5IJ0AK314GVMSE2O47KQUQ2A84;67V93IA6E2C0M13RH4KI4UJFRO;coordinate;[{"hashCode":"0","x":12,"y":23},{"hashCode":"0","x":12,"y":29}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~36~amount;3GNNC57BK7L0L1P4P8P2IS2ELD;9TTHLRGUFBM2KTDJFD2HRVL67;coordinate;[{"hashCode":"0","x":12,"y":9},{"hashCode":"0","x":12,"y":68}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~35~order_id;1A4QM5DPKJUK6JABT4HN16TV44;6E502SGQMK9DMJJCSUNT56QDLP;coordinate;[{"hashCode":"0","x":11,"y":9},{"hashCode":"0","x":11,"y":17}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~46~RelationRows;6CDAIV6CK5880ODHNKFMH39C0M;6R6Q1PRPTD36H7NN3K76O1RT3J;coordinate;[{"hashCode":"0","x":21,"y":9},{"hashCode":"0","x":24,"y":53}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~51~amount;6AUDJOIEGVH0C49TO4I4IA1NL;422VKOTDN3TUT1UP813DDQAGH5;coordinate;[{"hashCode":"0","x":24,"y":9},{"hashCode":"0","x":24,"y":53}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~49~customer_id;55C1IDQ5K0BAEHMPK2HALENNR;U3ULB0T6D8NL43RAAR85DFQ67;coordinate;[{"hashCode":"0","x":22,"y":9},{"hashCode":"0","x":22,"y":27}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~50~order_date;11KMH2F784K1SI7MBVOJSKL4F3;14J4QCR8QQDC11Q09HFNGDF0AB;coordinate;[{"hashCode":"0","x":23,"y":9},{"hashCode":"0","x":23,"y":26}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~48~order_id;34KTCS3L9T5JM9IE4M0MB1MTFG;7TSUG3H44OI8RJ4KL3DPSQVH6H;coordinate;[{"hashCode":"0","x":21,"y":9},{"hashCode":"0","x":21,"y":24}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~60~RelationRows;KO1HNS91C4PADECF2KLR05BD9;22ULKOL0J3ISMF2GLC0FVP55B9;coordinate;[{"hashCode":"0","x":30,"y":8},{"hashCode":"0","x":30,"y":9}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~65~amount;300FI3VSN2M23LKV3IHKH8EOGE;35HG5C76R5I0D0SSRRHG0OGP3P;coordinate;[{"hashCode":"0","x":30,"y":8},{"hashCode":"0","x":30,"y":9}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~63~customer_id;7QHCQ95GIP0T2GMB4IS6E1PMF0;4Q6G6VK62MS83L8D5SS9QE0MH9;coordinate;[{"hashCode":"0","x":30,"y":8},{"hashCode":"0","x":30,"y":9}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~64~order_date;4UBAGUU7BI8FO2FR9MUCFAN703;5Q0LT79DKGOP4G87H5H2RJMVOV;coordinate;[{"hashCode":"0","x":30,"y":8},{"hashCode":"0","x":30,"y":9}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~62~order_id;74RQ669R9L57ETO4B6GF0T834U;2O4EGK34Q105V2DDIL3EQFMIGT;coordinate;[{"hashCode":"0","x":30,"y":8},{"hashCode":"0","x":30,"y":9}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~42~case-when;BL3D1OU4N6FVV3D33MHJI2G4R;28NGBNL3B6J8NHVEDQ9LR86EEU;coordinate;[{"hashCode":"0","x":12,"y":18},{"hashCode":"0","x":12,"y":53}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~COALESCE~54~coalesce;BEHGEGDECD5O2PKGDCBNUUGSS;3ICGVKAEMSGVLHJUL8PVQFTAD0;coordinate;[{"hashCode":"0","x":24,"y":9},{"hashCode":"0","x":24,"y":17}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~39~sum;28BFL2GLTO1O38TLDLB92C5TTD;41MV5VEHNOJ2H70KF0NAFV6IF9;coordinate;[{"hashCode":"0","x":12,"y":9},{"hashCode":"0","x":12,"y":12}];20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS;1S51LVQBVEP5L1KL6MO45E2D5O;4MRQBC9S5G1PATILTVJTKIN639;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;4H6F0V4FHQ45EQL49I02BAO6KU;JMIF9IHQ5966DOKT2JBA2UBT8;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~66~status;6LHGQ3Q8TKDERV04P0QUGKOTMU;67V93IA6E2C0M13RH4KI4UJFRO;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~60~RelationRows;4D0FR81KUFA0DE4134SCEUKPHE;22ULKOL0J3ISMF2GLC0FVP55B9;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~42~case-when;4FQF0CR0DO2N1DUGVUJEHDASKD;28NGBNL3B6J8NHVEDQ9LR86EEU;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30~*;2TIBADJO4PNBEO5GITPL5CG7T3;50017P9ARCJHJLIKKDAGCQV2UQ;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~26~status;7THQSV7N3NTTHG06LTQLPUUAH7;1TK90LHSUGQ2U3G3QI6M984J0Q;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~46~RelationRows;36FQDS38VFFOKGB9D1GJH4UABO;6R6Q1PRPTD36H7NN3K76O1RT3J;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~31~*;2BNAEJN0KUDBMDI333LJEHNLJS;1DM3DM9P1AIB7M77O3BLACGJIU;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~44~order_id;9CJGS54CU4EBOV1LN1AGFP4FK;4215DHR1490L50U3SGAFH8QBC2;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1;62BD4C3I93VP9FTOT3RFEV69DU;39QBLHGLOSORL2TAQ7DLUU81F8;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32~*;6H1AQTVLGLNP172NLB2231AV6B;2LT58GPP23UV2LSAGT6AQ6H5JP;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~*;O334TTQIM95CEJADQAG86NOSE;4NNFSUNSI94T7ETIKKR0FFCPKN;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~49~customer_id;5DDC8KQE27F9UC00NJLCB6COT9;U3ULB0T6D8NL43RAAR85DFQ67;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;6T6S685C3NC527PH57E671RI9B;4TS64US8HOGTUBAU0VN7P9E5PC;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~63~customer_id;799E5D6SCMGRIE7EGNRHBEJMSS;4Q6G6VK62MS83L8D5SS9QE0MH9;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;1CMJK47U2EARP44CA7T0NF35HF;7ORITKE87CT17ECSU99IQ2KII;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30_2~AMOUNT;7IMF93NR5VGG87FJAFPHHP2R5P;53N2HUMURUC65OA7CFG260BS96;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~65~amount;3V347A5QVEKNJT57TC7UDC1GT4;35HG5C76R5I0D0SSRRHG0OGP3P;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;7RQHF8C3CUJ53HG3BA1R7VDSKL;2UFNO0IIS23283KC5MDI9RRT3Q;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1;2I70KBKVG9BRVJEVMD7A6QIVER;20JF8QI4MEQJ9MJ86MCFO05C25;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3;4GSK4N2OVCENU3EL5D22BSD12B;2MG4KALOMJVPIVI3BB67QP73CJ;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;4AT3O0936JIVOOROFI469IEKE3;5S7MO4JV3DH1C1VDKCUHGHD2GP;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~27~amount;3JJHK2U5R3A3J7GK26S8S1OA8R;JMEJQISNS3MKLLB3S8VJQQN5V;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~59~amount;24MKUCHBGADVM0KR6Q5BGEJ1S3;7TDU7NK8SIFJJKBJ54FO1CEOEF;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_2~ORDER_DATE;57A85S34HND87TNIMKCHT3GS0U;12ME4J7A58P4L7DUFRO05RDH4I;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_0~ORDER_ID;5BL6ODRN3RV67PL5H6UF6G7CC6;4Q1DDAA5JDA2OP823CVUUTRB1N;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~57~customer_id;3R283POSKD2SL8QORP09KP5N7O;65K6EPF9AQK6G258VEUG0HT8FJ;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~51~amount;2OA50HBS15R62GIQ4TGVPH78DE;422VKOTDN3TUT1UP813DDQAGH5;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~67~order_id;7J7EDRG2T9FQEJCMMEOJ6UFBIH;6AL33404AENKKKAFR3QTRFI4HO;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~39~sum;26GH8QI7AAA4HHBEORA38Q07P1;41MV5VEHNOJ2H70KF0NAFV6IF9;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~62~order_id;51EADUD7N0UP5HV8LH8RI5VI5C;2O4EGK34Q105V2DDIL3EQFMIGT;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~9~order_id;DMAPBVNLJ2DUIUGND31JRUUQR;76HBRKNBGS5832OB82LSSJKPKJ;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16_1~CUSTOMER_ID;78MP9CBC93DP80H1DO796BA3L3;6TEG0C1NJS6EVCDLU7SVL66DTF;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_2~ORDER_DATE;1B3J1SF7V1UBLH072FNU86QN0R;7T2TBOHML59F2PK783Q9IK47BN;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_0~ORDER_ID;C08GVKVJJOCUFGJ60R07259J4;U0TGNJS50NIOV89E01DD9V2B2;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~50~order_date;5JHKFSK9H5E317EI2MVUI7TNF3;14J4QCR8QQDC11Q09HFNGDF0AB;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~56~order_id;4OQVE69CG9GLF4V9V2A8M691FC;38AEMHRF1VFLPVG1RIB16BIPBK;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_2~AMOUNT;NNEBE613BM0R1LFUJ2L5POOAE;782J1KRSVV7P7Q3IQ413G0TDLD;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~30_0~ORDER_ID;50A898FTU97FD9HPCEJUIAJGEC;427381TN0R2E9M16L69EJHDC6R;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDERS-1~16~*;1QB770JJG39JQ7RFBQN4TFB2P5;2HDMETLVDLNS1KDDJ4S1AEPBPV;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~25~order_id;2ICLDP8CETL961N35RETB1ONQT;4M4TBNNN0NG1FO5CJP3UTUF7A2;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~36~amount;NR4R13B926J82V6JL07PS6A7G;9TTHLRGUFBM2KTDJFD2HRVL67;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~COALESCE~54~coalesce;40AG7E617KEPVUKK50EQH633H9;3ICGVKAEMSGVLHJUL8PVQFTAD0;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~32_1~STATUS;5M9D4DE922J3F8H8V9JSLIK9UF;41ENJR9R2CA84TEE6HSO3R5S31;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~1~RelationRows;34KP64360NGOEE0ARURR6E39RN;5OHQ1KS5I1MF0RNA2HKA3KD15M;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-4~48~order_id;6QKO076KG80GMUU8AHQIF3B69B;7TSUG3H44OI8RJ4KL3DPSQVH6H;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;7IODT9Q6RF5BJDCMPNOO4L5AIN;6DJ5RJRBLDEURM05Q9UC14SL2A;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-ORDER_PAYMENTS-1~45~amount;2T7FJNUANMTIQ0LUO985HNE7RA;81DUM9DNUDG2H320NBQ1S651C;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~10~customer_id;1P1F7L069275CAK2JRR4Q30DOG;5I16H4G6LT8QOP7CESOJ2LT0KC;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~11~order_date;6F9Q2HEKEN0VP8MNORCT3F3EOK;38JJOSEQD6FESFBBGUA0L1F83R;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;42QOGB5GG0BCH1JSKCTT7QAJH9;5OQGSS0QEPKO2IOCQOK8VUVEB;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-5~64~order_date;3KS6PUNHA4KCKHQTRFLE8EL93Q;5Q0LT79DKGOP4G87H5H2RJMVOV;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM;4OG1JRETCQKM9OJ09T9HGAKJFM;2I6JF92HSLT1BTFS5477LAJLOG;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~58~order_date;5BKLDUDSMMEHS9J6FGVCHN370B;5KRP9FSEKU9JRRM95GNGV3920;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~COALESCE;4V4N59LEHGP88NGJ95K3G11C8R;6G2NBASI16M64VPIL93BUVUVMN;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_1~CUSTOMER_ID;EGLLCMI5CGKK8ILEGFGO7TFK3;5IQG1H5CVMMQMCCP0P525EK9AK;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~35~order_id;9M881KHD6P33KO8R71OCNEL13;6E502SGQMK9DMJJCSUNT56QDLP;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;22SV7V8L94VCVEKV3IBOT7DR6E;7JM8O7SKFJIHFCRP7AV24ESSQR;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS~15~*;5OO471UV70AN3NJ4KF70KDO0DP;6QD07BDGMTIA3PD677EL9FE8AG;Snipets;;20230801172340;20230801172340;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;6BB3BEA0SVJ4LIJ80Q87AD0IT9;7JM8O7SKFJIHFCRP7AV24ESSQR;coordinate;[{"hashCode":"0","x":2,"y":19},{"hashCode":"0","x":2,"y":54}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5O2FD2240TATQ65I55326F8HSJ;5OQGSS0QEPKO2IOCQOK8VUVEB;coordinate;[{"hashCode":"0","x":36,"y":15},{"hashCode":"0","x":36,"y":20}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;2DHG0CKDQP5AJ9K5QNEPKLMLIR;JMIF9IHQ5966DOKT2JBA2UBT8;coordinate;[{"hashCode":"0","x":32,"y":10},{"hashCode":"0","x":32,"y":18}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;4VB2F7EG0S1JCO9RA9MG31JHN6;5S7MO4JV3DH1C1VDKCUHGHD2GP;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;4JED7S17TV36VAF5P7MK3SVV3A;2UFNO0IIS23283KC5MDI9RRT3Q;coordinate;[{"hashCode":"0","x":7,"y":9},{"hashCode":"0","x":31,"y":29}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3;731O6TU8IGRKDPTCQ6440PJILN;2MG4KALOMJVPIVI3BB67QP73CJ;coordinate;[{"hashCode":"0","x":36,"y":8},{"hashCode":"0","x":36,"y":9}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;60GSTKBUE0PA5I9BN6PEG2RD9;6DJ5RJRBLDEURM05Q9UC14SL2A;coordinate;[{"hashCode":"0","x":15,"y":17},{"hashCode":"0","x":18,"y":20}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;534DTRKLV47MPEIG4ANNJ8N0SF;6DJ5RJRBLDEURM05Q9UC14SL2A;coordinate;[{"hashCode":"0","x":9,"y":17},{"hashCode":"0","x":12,"y":20}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;2OVA0KLOUHR5S8QPS3H87CJPS7;6DJ5RJRBLDEURM05Q9UC14SL2A;coordinate;[{"hashCode":"0","x":27,"y":17},{"hashCode":"0","x":30,"y":20}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;26CKJ912OI9680K3H8DERQF6A1;6DJ5RJRBLDEURM05Q9UC14SL2A;coordinate;[{"hashCode":"0","x":21,"y":17},{"hashCode":"0","x":24,"y":20}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM;72U51LJETLFGJEB5RN061D3LF0;2I6JF92HSLT1BTFS5477LAJLOG;coordinate;[{"hashCode":"0","x":8,"y":13},{"hashCode":"0","x":13,"y":14}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM;6S9VQ4GPFCVO5NT0CIVMKTC8TM;2I6JF92HSLT1BTFS5477LAJLOG;coordinate;[{"hashCode":"0","x":26,"y":13},{"hashCode":"0","x":31,"y":14}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM;57HMU23LEF9H6644LIKATB5KEF;2I6JF92HSLT1BTFS5477LAJLOG;coordinate;[{"hashCode":"0","x":20,"y":13},{"hashCode":"0","x":25,"y":14}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM;S1D2LM0QIP6F7U3QOB0IGLQCJ;2I6JF92HSLT1BTFS5477LAJLOG;coordinate;[{"hashCode":"0","x":14,"y":13},{"hashCode":"0","x":19,"y":14}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~15~*;15CJJUD23MVO5TA1L369DAFPCE;13D1CV73R1IJ0TPMULRNE156NL;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
